date,open,close
2018-11-09,24.2700,24.0501
2018-11-12,24.0500,23.4600
2018-11-13,23.6600,23.6100
2018-11-14,23.9900,23.9300
2018-11-15,23.8700,24.5132
2018-11-16,24.3500,24.1700
2018-11-19,23.9700,23.3900
2018-11-20,22.6200,22.9800
2018-11-21,23.4450,23.5000
2018-11-23,23.1900,23.2000
2018-11-26,23.4600,23.8280
2018-11-27,23.8200,23.9000
2018-11-28,24.2500,24.5400
2018-11-29,24.3900,24.2500
2018-11-30,24.3594,24.6400
2018-12-03,25.6200,25.4500
2018-12-04,25.3050,24.5900
2018-12-06,23.8600,24.5250
2018-12-07,24.8450,24.0600
2018-12-10,23.9850,23.8250
2018-12-11,24.4501,24.4400
2018-12-12,24.8780,24.7800
2018-12-13,24.7480,24.8150
2018-12-14,24.1968,24.4400
2018-12-17,23.8400,23.7874
2018-12-18,23.6780,23.5100
2018-12-19,23.7950,22.8800
2018-12-20,22.7150,22.4784
2018-12-21,22.8100,22.0000
2018-12-24,21.7500,21.7900
2018-12-26,21.9150,22.3480
2018-12-27,22.6550,22.4400
2018-12-28,23.1150,22.7400
2018-12-31,23.2151,22.8020
2019-01-02,23.0380,23.0380
2019-01-03,22.6600,22.4450
2019-01-04,22.9450,23.5700
2019-01-07,23.6650,24.0150
2019-01-08,24.2500,24.2250
2019-01-09,24.3612,24.7350
2019-01-10,24.4900,24.7308
2019-01-11,24.5300,24.5480
2019-01-14,24.1000,24.1380
2019-01-15,24.5700,24.5774
2019-01-16,24.7850,24.8500
2019-01-17,24.8300,24.9450
2019-01-18,25.1950,25.2750
2019-01-22,25.0100,24.5850
2019-01-23,24.8280,24.3976
2019-01-24,24.7800,24.6900
2019-01-25,25.1700,25.4900
2019-01-28,25.2500,25.2800
2019-01-29,25.0900,25.0000
2019-01-30,25.2200,25.4850
2019-01-31,26.1620,26.1850
2019-02-01,26.0300,26.1500
2019-02-04,26.1500,26.3220
2019-02-05,26.8400,26.8600
