date,open,close
2007-12-17,9.0000,9.0000
2007-12-18,8.9500,8.9500
2007-12-19,9.0000,8.9900
2007-12-20,8.9900,8.9900
2007-12-21,8.9500,8.9500
2007-12-24,8.9500,8.9500
2007-12-26,8.9500,8.9500
2007-12-27,8.9500,8.9500
2007-12-28,8.9000,8.8500
2007-12-31,8.8500,8.8700
2008-01-02,8.8700,8.8700
2008-01-03,8.9000,8.8700
2008-01-04,8.8700,8.8700
2008-01-07,8.8700,8.8700
2008-01-08,8.8700,8.8700
2008-01-09,8.8700,8.8700
2008-01-10,8.8900,8.8900
2008-01-11,8.8900,8.8900
2008-01-14,8.9200,8.9000
2008-01-15,8.9500,8.9500
2008-01-16,9.0000,9.0000
2008-01-17,9.0000,9.0000
2008-01-18,9.0500,9.0500
2008-01-22,9.0500,9.0500
2008-01-23,8.9500,8.9600
2008-01-24,8.9600,8.8700
2008-01-25,8.8700,8.8700
2008-01-28,8.8700,8.8700
2008-01-29,8.8700,8.8700
2008-01-30,8.8700,8.8700
2008-01-31,8.8700,8.8700
2008-02-01,8.8700,8.8700
2008-02-04,9.1000,8.9000
2008-02-05,8.8800,8.8800
2008-02-06,8.9200,8.9100
2008-02-07,8.9500,9.0740
2008-02-08,8.9000,9.0200
2008-02-11,8.9900,9.0000
2008-02-12,9.0000,9.0000
2008-02-13,9.0000,9.0000
2008-02-14,9.1000,9.0000
2008-02-15,9.0000,9.0000
2008-02-19,9.0000,9.0000
2008-02-20,9.0000,9.0000
2008-02-21,8.9700,9.0000
2008-02-22,9.0000,9.0000
2008-02-25,9.0000,9.0000
2008-02-26,9.0000,9.0000
2008-02-27,9.0000,9.0000
2008-02-28,9.0000,9.0000
2008-02-29,8.9800,8.9700
2008-03-03,8.9700,8.9700
2008-03-04,8.9700,8.9800
2008-03-05,8.9800,8.9700
2008-03-06,8.9700,8.9700
2008-03-07,8.9500,8.9500
2008-03-10,8.8500,8.8500
2008-03-11,8.8500,8.8500
2008-03-12,8.8500,8.8500
2008-03-13,8.9500,8.9500
2008-03-14,8.9800,8.9700
2008-03-17,8.9700,8.9700
2008-03-18,8.9700,8.9700
2008-03-19,9.0000,9.0000
2008-03-20,8.9040,8.9040
2008-03-24,8.9700,8.9700
2008-03-25,8.9700,8.9700
2008-03-26,8.9600,8.9600
2008-03-27,8.9000,8.8500
2008-03-28,8.8500,8.8500
2008-03-31,8.8500,9.0000
2008-04-01,9.0000,9.0000
2008-04-02,9.0000,9.0000
2008-04-03,8.9900,8.9900
2008-04-04,8.9900,8.9900
2008-04-07,8.9868,8.9868
2008-04-08,8.9700,8.9700
2008-04-09,8.9000,9.0900
2008-04-10,9.0900,9.0900
2008-04-11,9.0900,9.0900
2008-04-14,9.0900,9.0900
2008-04-15,8.9900,8.9900
2008-04-16,9.0400,9.0400
2008-04-17,9.0400,9.0400
2008-04-18,9.1200,9.1200
2008-04-21,9.1200,9.1200
2008-04-22,9.1200,9.1200
2008-04-23,9.0500,9.1100
2008-04-24,9.0000,9.0000
2008-04-25,9.0000,9.0000
2008-04-28,9.0000,9.0000
2008-04-29,9.0000,9.0000
2008-04-30,8.9500,8.9500
2008-05-01,8.9000,8.9000
2008-05-02,8.9000,8.9000
2008-05-05,8.9000,8.9500
2008-05-06,8.9500,8.9000
2008-05-07,8.9000,8.9000
2008-05-08,8.9000,8.9000
2008-05-09,8.9000,8.9000
2008-05-12,8.9000,8.9000
2008-05-13,8.9000,8.9000
2008-05-14,9.0000,9.0000
2008-05-15,9.0000,9.0000
2008-05-16,9.0000,9.0000
2008-05-19,8.9500,9.0000
2008-05-20,9.0500,9.0500
2008-05-21,8.9500,8.9500
2008-05-22,9.1000,9.1200
2008-05-23,9.0700,9.0240
2008-05-27,9.0000,9.0000
2008-05-28,9.0000,9.0000
2008-05-29,9.0000,9.0000
2008-05-30,9.0300,9.0300
2008-06-02,9.1200,9.1200
2008-06-03,9.1200,9.0700
2008-06-04,9.1200,9.0800
2008-06-05,9.1000,9.1500
2008-06-06,9.1000,9.0800
2008-06-09,9.0800,9.0800
2008-06-10,9.0800,9.0800
2008-06-11,9.0800,9.0800
2008-06-12,9.0800,9.0800
2008-06-13,9.0700,9.0700
2008-06-16,9.0600,9.0600
2008-06-17,9.0600,9.0600
2008-06-18,9.0700,9.0700
2008-06-19,9.0700,9.0700
2008-06-20,9.0600,9.0600
2008-06-23,9.0600,9.0600
2008-06-24,9.0800,9.0900
2008-06-25,9.1000,9.1500
2008-06-26,9.1900,9.1900
2008-06-27,9.2000,9.2000
2008-06-30,9.1500,9.0800
2008-07-01,9.1000,9.1000
2008-07-02,9.1500,9.1200
2008-07-03,9.1500,9.1500
2008-07-07,9.2000,9.1900
2008-07-08,9.1700,9.1400
2008-07-09,9.1500,9.2000
2008-07-10,9.2000,9.2000
2008-07-11,9.1900,9.1900
2008-07-14,9.1400,9.1700
2008-07-15,9.1400,9.1400
2008-07-16,9.1400,9.1400
2008-07-17,9.1300,9.1300
2008-07-18,9.1300,9.1300
2008-07-21,9.1200,9.1300
2008-07-22,9.2000,9.2000
2008-07-23,9.2000,9.2000
2008-07-24,9.2000,9.2000
2008-07-25,9.2000,9.2000
2008-07-28,9.2000,9.2000
2008-07-29,9.2000,9.2000
2008-07-30,9.2000,9.2000
2008-07-31,9.1000,9.1000
2008-08-01,9.1000,9.1000
2008-08-04,9.1000,9.1000
2008-08-05,9.2000,9.1500
2008-08-06,9.1500,9.1500
2008-08-07,9.2000,9.2000
2008-08-08,9.2500,9.2500
2008-08-11,9.2500,9.2500
2008-08-12,9.2500,9.2500
2008-08-13,9.2500,9.2500
2008-08-14,9.2500,9.2500
2008-08-15,9.2500,9.2500
2008-08-18,9.1500,9.3000
2008-08-19,9.3000,9.3000
2008-08-20,9.3000,9.3000
2008-08-21,9.3000,9.3000
2008-08-22,9.3000,9.3000
2008-08-25,9.3000,9.3000
2008-08-26,9.3000,9.3000
2008-08-27,9.4000,9.4000
2008-08-28,9.3000,9.3000
2008-08-29,9.3000,9.3000
2008-09-02,9.2001,9.2000
2008-09-03,9.2001,9.2000
2008-09-04,9.2000,9.2000
2008-09-05,9.2000,9.2000
2008-09-08,9.2000,9.2000
2008-09-09,9.2000,9.2000
2008-09-10,9.2499,9.2000
2008-09-11,9.2000,9.3500
2008-09-12,9.3500,9.3500
2008-09-15,9.3500,9.3500
2008-09-16,9.3500,9.3500
2008-09-17,9.3500,9.3500
2008-09-18,9.3500,9.3500
2008-09-19,9.3500,9.3500
2008-09-22,9.2500,9.2000
2008-09-23,9.2500,9.2500
2008-09-24,9.2500,9.2500
2008-09-25,9.0000,9.0000
2008-09-26,9.0000,9.0000
2008-09-29,9.0000,9.0000
2008-09-30,8.9500,9.0300
2008-10-01,9.0000,8.9000
2008-10-02,8.7700,8.8000
2008-10-03,8.6200,8.5500
2008-10-06,8.5600,8.3000
2008-10-07,8.3000,8.3000
2008-10-08,8.2201,8.4000
2008-10-09,8.2800,8.4000
2008-10-10,8.4000,8.4000
2008-10-13,8.5000,8.5000
2008-10-14,8.5000,8.5000
2008-10-15,8.5000,8.5000
2008-10-16,8.5000,8.5000
2008-10-17,8.5000,8.5000
2008-10-20,8.4500,8.4500
2008-10-21,8.4500,8.4500
2008-10-22,8.6000,8.6000
2008-10-23,8.6000,8.6000
2008-10-24,8.6000,8.6000
2008-10-27,8.6000,8.6000
2008-10-28,8.6500,8.7500
2008-10-29,8.7500,8.7500
2008-10-30,8.6800,8.6500
2008-10-31,8.7500,8.7500
2008-11-03,8.8000,8.8000
2008-11-04,8.8000,8.8000
2008-11-05,8.7000,8.7000
2008-11-06,8.7000,8.7000
2008-11-07,8.6000,8.7000
2008-11-10,8.7000,8.7500
2008-11-11,8.7600,8.7000
2008-11-12,8.7000,8.7000
2008-11-13,8.7000,8.7000
2008-11-14,8.7000,8.7000
2008-11-17,8.7500,8.7500
2008-11-18,8.7500,8.7500
2008-11-19,8.7800,8.7800
2008-11-20,8.7500,8.7500
2008-11-21,8.8000,8.8000
2008-11-24,8.7500,8.7501
