date,open,close
2017-06-21,9.5500,9.5500
2017-06-22,9.5500,9.5500
2017-06-23,9.7400,9.9900
2017-06-26,9.9900,9.9900
2017-06-27,9.9900,9.9900
2017-06-28,9.9900,9.9900
2017-06-29,9.9900,9.4000
2017-06-30,9.7500,9.7500
2017-07-03,9.7500,9.7500
2017-07-05,9.7500,9.7500
2017-07-06,9.7500,9.7500
2017-07-07,9.5500,9.5500
2017-07-10,9.5000,9.5000
2017-07-11,9.4600,9.4600
2017-07-12,9.4600,9.4600
2017-07-13,9.4600,9.4600
2017-07-14,9.4600,9.4600
2017-07-17,9.6100,9.7500
2017-07-18,9.7500,9.7500
2017-07-19,9.7500,9.7500
2017-07-20,9.7000,9.7000
2017-07-21,9.7000,9.7000
2017-07-24,9.7000,9.7000
2017-07-25,9.7000,9.7000
2017-07-26,9.7000,9.7000
2017-07-27,9.5000,9.5000
2017-07-28,9.5000,9.5000
2017-07-31,9.5000,9.5000
2017-08-01,9.5000,9.5000
2017-08-02,9.5000,9.5000
2017-08-03,9.5000,9.5000
2017-08-04,9.5000,9.5000
2017-08-07,9.5000,9.5000
2017-08-08,9.5000,9.5000
2017-08-09,9.5000,9.5000
2017-08-10,9.6500,9.6500
2017-08-11,9.6500,9.6500
2017-08-14,9.6500,9.6500
2017-08-15,9.7000,10.0000
2017-08-16,10.0000,10.0000
2017-08-17,10.1500,10.1500
2017-08-18,10.1500,10.1500
2017-08-21,10.4900,10.4900
2017-08-22,10.4900,10.4900
2017-08-23,10.4900,10.4900
2017-08-24,10.4900,10.4900
2017-08-25,10.4900,10.4900
2017-08-28,10.4900,10.4900
2017-08-29,10.4400,10.3500
2017-08-30,10.3500,10.3500
2017-08-31,10.3500,10.3500
2017-09-05,10.0000,9.7500
2017-09-06,10.2500,10.4000
2017-09-07,10.4000,10.4000
2017-09-08,10.4000,10.4000
2017-09-11,10.4000,10.4000
2017-09-12,10.4000,10.4000
2017-09-13,10.4000,10.4000
2017-09-14,10.4000,10.4000
2017-09-15,10.4000,10.4000
2017-09-18,10.4000,10.4000
2017-09-19,10.4000,10.4000
2017-09-20,10.4000,10.4000
2017-09-21,10.4000,10.4000
2017-09-22,10.4000,10.4000
2017-09-25,10.4000,10.4000
2017-09-26,10.4000,10.4000
2017-09-27,10.4000,10.4000
2017-09-28,10.4000,10.4000
2017-09-29,10.4000,10.4000
2017-10-02,10.4000,10.4000
2017-10-03,10.4000,10.4000
2017-10-04,10.4000,10.4000
2017-10-05,10.4000,10.4000
2017-10-06,10.4000,10.4000
2017-10-13,10.4000,10.4000
2017-10-16,10.4000,10.4000
2017-10-17,10.4000,10.4000
2017-10-18,10.4000,10.4000
2017-10-19,10.4000,10.4000
2017-10-20,10.4000,10.4000
2017-10-23,10.4000,10.4000
2017-10-24,10.4000,10.4000
2017-10-25,10.4000,10.4000
2017-10-26,10.4000,10.4000
2017-10-27,10.4000,10.4000
2017-10-30,10.4000,10.4000
2017-10-31,10.4000,10.4000
2017-11-01,10.4000,10.4000
2017-11-02,10.4000,10.4000
2017-11-03,10.4000,10.4000
2017-11-06,10.4000,10.4000
2017-11-07,10.4000,10.4000
2017-11-08,10.1000,10.1000
2017-11-09,10.1000,10.0500
2017-11-10,10.0500,10.0500
2017-11-13,10.0500,10.0500
2017-11-14,10.0500,10.0500
2017-11-15,10.0500,9.9500
2017-11-17,9.8500,9.8500
2017-11-20,9.8500,9.8500
2017-11-21,9.8500,9.8500
2017-11-22,9.8600,9.8500
2017-11-24,9.8500,9.8500
2017-11-27,10.1400,10.1400
2017-11-28,10.1400,10.1400
2017-12-04,10.0000,10.0000
2017-12-05,10.0000,10.0000
2017-12-06,10.0000,10.0000
2017-12-07,10.0000,10.0000
2017-12-08,10.0000,10.0000
2017-12-11,10.0000,10.0000
2017-12-12,10.0000,10.0000
2017-12-13,10.0000,10.0000
2017-12-14,10.0000,10.0000
2017-12-15,9.8500,9.8500
2017-12-18,9.8500,9.8500
2017-12-19,9.8000,9.8000
2017-12-20,9.8000,9.8000
2017-12-21,9.7500,9.7500
2017-12-22,9.7500,9.7500
2017-12-26,9.7500,9.7500
2017-12-27,9.7500,9.7500
2017-12-28,9.7500,9.7500
2017-12-29,10.2000,10.4300
2018-01-02,10.6400,10.6000
2018-01-03,10.6500,10.5600
2018-01-04,10.7000,10.5600
2018-01-05,10.6000,10.5000
2018-01-08,10.5000,10.5000
2018-01-09,10.6000,10.5600
2018-01-10,10.7000,10.7000
2018-01-11,10.6000,10.9500
2018-01-12,10.5600,10.6000
2018-01-16,10.6500,10.6500
2018-01-17,10.7000,10.7000
2018-01-18,10.6700,10.6500
2018-01-19,10.7500,10.7500
2018-01-22,10.8000,10.8000
2018-01-23,10.8500,10.8500
2018-01-24,10.9000,10.9000
2018-01-25,10.8500,10.9000
2018-01-26,11.0000,10.9000
2018-01-29,10.9500,10.9000
2018-01-30,10.9500,10.9500
2018-01-31,11.0000,11.0000
2018-02-01,10.9000,10.9000
2018-02-02,10.9000,10.9000
2018-02-05,10.9000,10.9000
2018-02-06,10.9000,10.9000
2018-02-07,10.8100,10.8100
2018-02-08,10.8100,10.8000
2018-02-09,10.8000,10.7500
2018-02-12,10.7500,10.7500
2018-02-13,10.7500,10.7500
2018-02-14,10.7500,10.7500
2018-02-15,10.8000,10.7500
2018-02-16,10.7500,10.7500
2018-02-20,10.7500,10.7500
2018-02-21,10.7500,10.7500
2018-02-22,10.7500,10.7500
2018-02-23,10.7500,10.7500
2018-02-26,10.7500,10.7500
2018-02-27,10.7500,10.7500
2018-02-28,10.7500,10.7500
2018-03-01,10.7500,10.7500
2018-03-02,10.7500,10.7500
2018-03-05,10.7500,10.7500
2018-03-06,10.7500,10.7500
2018-03-07,10.7500,10.7500
2018-03-08,10.6500,10.6500
2018-03-09,10.5000,10.5000
2018-03-12,10.5000,10.5000
2018-03-13,10.5000,10.5000
2018-03-14,10.5000,10.5000
2018-03-15,10.5000,10.5000
2018-03-16,10.5000,10.5000
2018-03-19,10.5000,10.5000
2018-03-20,10.5000,10.5000
2018-03-21,10.5000,10.5000
2018-03-22,10.5000,10.5000
2018-03-23,10.5000,10.5000
2018-03-26,6.3300,6.3300
2018-03-27,10.4000,10.4000
2018-03-28,10.4000,10.9500
2018-03-29,10.9500,10.9500
2018-04-02,10.9500,10.9500
2018-04-03,6.3300,6.1590
2018-04-04,10.0700,10.5000
2018-04-05,10.5000,10.5000
2018-04-06,10.4800,10.4500
2018-04-09,10.4800,10.2500
2018-04-10,10.2600,10.2600
2018-04-11,10.2600,10.2600
2018-04-12,10.2600,10.2600
2018-04-13,10.1600,10.1600
2018-04-16,10.1000,10.1200
2018-04-17,10.1200,10.1200
2018-04-18,10.3500,10.0700
2018-04-19,10.4500,10.7500
2018-04-20,10.9500,11.8500
2018-04-23,11.8500,11.8500
2018-04-24,12.1900,12.1900
2018-04-25,12.1900,12.1900
2018-04-26,11.9000,12.2400
2018-04-27,11.9000,12.2400
2018-04-30,12.2400,12.2400
2018-05-01,12.2400,12.2400
2018-05-02,12.2400,12.2400
2018-05-03,12.2400,12.2400
2018-05-04,12.2400,12.2400
2018-05-07,12.2400,12.2400
2018-05-08,11.9000,11.9000
2018-05-09,11.9000,11.9000
2018-05-10,11.9000,11.9000
2018-05-11,11.9000,11.9000
2018-05-14,11.9000,11.9000
2018-05-15,12.2400,12.2400
2018-05-16,12.2400,12.2400
2018-05-17,12.2400,12.2400
2018-05-18,12.0000,12.0000
2018-05-21,12.0000,12.0000
2018-05-22,12.0000,12.0000
2018-05-23,12.0000,12.0000
2018-05-24,12.0000,12.0000
2018-05-25,12.0000,12.0000
2018-05-29,12.0000,12.0000
2018-05-30,12.0000,12.0000
2018-05-31,12.0000,12.0000
2018-06-01,12.0000,12.0000
2018-06-04,12.0000,12.0000
2018-06-05,12.0000,12.0000
2018-06-06,12.0000,12.0000
2018-06-07,12.0000,12.0000
2018-06-08,12.0000,12.0000
2018-06-11,12.0000,12.2400
2018-06-12,12.1000,12.0000
2018-06-13,12.0000,12.0000
2018-06-14,12.0000,12.0000
2018-06-15,12.0000,12.0000
2018-06-18,12.0000,12.0000
2018-06-19,12.0000,12.0000
2018-06-20,12.0000,12.0500
2018-06-21,7.3700,7.3700
2018-06-22,7.3700,7.3700
2018-06-25,7.3700,7.3700
2018-06-26,7.3700,7.3700
2018-06-27,12.4000,12.5500
2018-06-28,7.6760,7.6760
2018-06-29,12.8500,12.8500
2018-07-02,12.9000,12.9000
2018-07-03,7.8900,7.8900
2018-07-05,7.8900,7.8900
2018-07-06,12.9000,12.9800
2018-07-09,13.0000,13.0000
2018-07-10,13.0000,13.2300
2018-07-11,8.0920,8.0920
2018-07-12,13.2300,13.2300
2018-07-13,8.0920,8.0920
2018-07-16,8.0920,8.0920
2018-07-17,8.0920,8.0920
2018-07-18,13.1000,13.0000
2018-08-13,13.0000,13.0000
2018-08-14,13.0000,13.0000
2018-08-15,13.0000,13.0000
2018-08-27,13.0000,13.0000
2018-09-05,13.2000,13.2000
2018-09-06,8.0730,8.0730
2018-09-07,8.0730,8.0730
2018-09-10,8.0730,8.0730
2018-09-11,14.4000,14.4000
2018-09-12,8.8070,8.8070
2018-09-13,13.9000,14.1500
2018-09-14,8.6540,8.6540
2018-09-17,8.6540,8.6540
2018-09-18,8.6540,8.6540
2018-09-19,13.0000,13.0000
2018-09-21,14.4000,14.4000
2018-09-24,14.4000,14.4000
2018-09-25,8.8070,8.8070
2018-09-26,13.9900,13.9900
2018-09-27,8.5570,8.5570
2018-09-28,8.5570,8.5570
2018-10-01,8.5570,8.5570
2018-10-02,8.5570,8.5570
2018-10-03,8.5570,8.5570
2018-10-04,8.5570,8.5570
2018-10-05,8.5570,8.5570
2018-10-08,8.5570,8.5570
2018-10-09,8.5570,8.5570
2018-10-10,8.5570,8.5570
2018-10-11,13.9900,13.9900
2018-10-12,8.5570,8.5570
2018-10-15,8.5570,8.5570
2018-10-16,13.9900,13.9900
2018-10-17,8.5570,8.5570
2018-10-18,8.5570,8.5570
2018-10-19,8.5570,8.5570
2018-10-22,13.9900,13.9900
2018-10-23,8.5570,8.5570
2018-10-24,13.0500,13.0500
2018-10-25,7.9820,7.9820
2018-10-26,7.9820,7.9820
2018-10-29,7.9820,7.9820
2018-10-30,13.0000,12.9500
2018-10-31,7.9200,7.9200
2018-11-01,7.9200,7.9200
2018-11-02,12.9500,12.9500
2018-11-05,12.1000,12.1000
2018-11-06,12.7300,12.8400
2018-11-07,7.8530,7.8530
