date,open,close
2015-08-03,3.2000,3.2000
2015-08-04,3.0000,3.1700
2015-08-05,3.0000,3.1500
2015-08-06,3.0000,3.0000
2015-08-07,2.3200,2.8900
2015-08-10,2.0700,2.8600
2015-08-11,2.7000,2.3000
2015-08-12,2.4000,2.3600
2015-08-13,2.3800,2.4644
2015-08-14,2.3550,2.3200
2015-08-17,2.3600,2.4500
2015-08-18,2.1000,2.1900
2015-08-19,2.1000,2.1900
2015-08-20,1.9500,1.7600
2015-08-21,1.9700,1.7900
2015-08-24,1.7500,1.8500
2015-08-25,1.9500,1.8500
2015-08-26,1.8000,1.8900
2015-08-27,1.7700,2.1100
2015-08-28,2.1000,1.9900
2015-08-31,1.9780,2.0500
2015-09-01,2.0100,2.0100
2015-09-02,1.9800,1.9000
2015-09-03,1.9000,1.9099
2015-09-04,1.9000,1.9800
2015-09-08,1.9000,2.3500
2015-09-09,2.1750,2.3400
2015-09-10,2.2000,2.2950
2015-09-11,2.4500,2.2300
2015-09-14,2.0900,2.1900
2015-09-15,2.3000,2.4125
2015-09-16,2.2800,2.3200
2015-09-17,2.1750,2.3150
2015-09-18,2.1400,2.3225
2015-09-21,2.3250,2.3450
2015-09-22,2.3900,2.3500
2015-09-23,2.1001,2.3400
2015-09-24,2.3000,2.2700
2015-09-25,2.2900,2.2800
2015-09-28,2.0900,2.0000
2015-09-29,2.0100,1.8200
2015-09-30,2.1000,2.1900
2015-10-01,2.1300,2.1500
2015-10-02,2.1000,2.1100
2015-10-05,2.1000,2.1000
2015-10-06,1.9400,2.0000
2015-10-07,2.2200,2.1000
2015-10-08,2.1000,2.1700
2015-10-09,1.9000,2.0500
2015-10-12,2.1450,2.1450
2015-10-13,2.1250,2.1700
2015-10-14,2.1500,2.0000
2015-10-15,2.1400,1.9900
2015-10-16,2.0000,1.9800
2015-10-19,2.0000,1.9700
2015-10-20,2.0000,1.9400
2015-10-21,2.0700,1.6650
2015-10-22,1.7000,1.7000
2015-10-23,1.8450,1.5500
2015-10-26,1.5500,1.5100
2015-10-27,1.4700,1.4400
2015-10-28,1.5000,1.4500
2015-10-29,1.4000,1.2300
2015-10-30,1.3600,1.4400
2015-11-02,1.4600,1.5000
2015-11-03,1.6000,1.5600
2015-11-04,1.5588,1.5500
2015-11-05,1.6500,1.5600
2015-11-06,1.5500,1.6500
2015-11-09,1.6300,1.5700
2015-11-10,1.5600,1.6000
2015-11-11,1.6300,1.6300
2015-11-12,1.5700,1.5400
2015-11-13,1.5000,1.5000
2015-11-16,1.5000,1.5000
2015-11-17,1.4100,0.7000
2015-11-18,0.7000,0.8000
2015-11-19,0.8200,0.6900
2015-11-20,0.7500,0.7799
2015-11-23,0.7500,0.7300
2015-11-24,0.7300,0.8000
2015-11-25,0.8000,0.7900
2015-11-27,0.8200,0.8900
2015-11-30,0.9500,1.0000
2015-12-01,1.0000,1.0900
2015-12-02,1.1200,1.1500
2015-12-03,1.1100,1.1400
2015-12-04,1.0200,1.0000
2015-12-07,1.2000,1.0500
2015-12-08,0.6400,0.9074
2015-12-09,1.1000,1.0000
2015-12-10,1.0300,1.0300
2015-12-11,1.0000,1.0000
2015-12-14,1.0000,0.9800
2015-12-15,1.0000,1.0300
2015-12-16,1.0000,0.9217
2015-12-17,1.0200,1.0000
2015-12-18,1.0000,0.9500
2015-12-21,1.0000,0.8600
2015-12-22,0.9500,0.9300
2015-12-23,0.9000,0.8800
2015-12-24,0.9000,0.9000
2015-12-28,0.9150,1.0000
2015-12-29,1.0000,0.9980
2015-12-30,0.9800,0.9000
2015-12-31,0.9500,1.0000
2016-01-04,1.0000,1.0000
2016-01-05,1.0000,1.0000
2016-01-06,0.8801,0.8801
2016-01-07,0.8500,0.9700
2016-01-08,0.9400,0.9400
2016-01-11,0.8650,0.8650
2016-01-12,0.7500,0.8800
2016-01-13,0.8400,0.8400
2016-01-14,1.0000,1.0000
2016-01-15,0.9900,0.9900
2016-01-19,0.9400,0.9900
2016-01-20,0.9000,0.9000
2016-01-21,0.9000,0.9200
2016-01-22,0.8210,0.9191
2016-01-25,0.9964,0.9600
2016-01-26,0.9700,0.9700
2016-01-27,0.9700,0.9700
2016-01-28,0.9800,0.9800
2016-01-29,0.2260,0.9000
2016-02-01,0.9000,0.9100
2016-02-02,0.9400,0.8780
2016-02-03,0.6800,0.8800
2016-02-04,0.7399,0.8900
2016-02-05,0.8700,0.9000
2016-02-08,0.8800,0.8800
