date,open,close
2017-03-10,24.5500,24.4500
2017-03-13,24.6500,24.6200
2017-03-14,25.0000,24.8100
2017-03-15,24.8400,24.8000
2017-03-16,24.8500,25.0200
2017-03-17,25.0000,24.9500
2017-03-20,24.9400,25.0000
2017-03-21,25.1500,25.1000
2017-03-22,25.2000,25.5000
2017-03-23,25.5100,25.6624
2017-03-24,25.7300,25.6800
2017-03-27,25.9000,25.8100
2017-03-28,25.8000,25.7100
2017-03-29,25.8100,25.8300
2017-03-30,25.8000,25.9600
2017-03-31,25.9500,25.8800
2017-04-03,25.8700,25.8800
2017-04-04,25.9000,25.9000
2017-04-05,25.8400,25.9000
2017-04-06,26.1300,25.9000
2017-04-07,25.9789,25.9000
2017-04-10,25.9000,25.9616
2017-04-11,25.9000,25.8500
2017-04-12,26.1800,26.1100
2017-04-13,25.9920,26.2500
2017-04-17,26.3200,26.4200
2017-04-18,26.3547,26.4000
2017-04-19,26.5000,26.2501
2017-04-20,26.2500,26.2827
2017-04-21,26.2800,26.2100
2017-04-24,26.1800,26.1800
2017-04-25,26.1732,26.2400
2017-04-26,26.2400,26.5000
2017-04-27,26.5000,26.5800
2017-04-28,26.3500,26.3370
2017-05-01,26.5211,26.6400
2017-05-02,26.6300,26.7600
2017-05-03,26.4400,26.6500
2017-05-04,26.5205,26.5500
2017-05-05,26.5068,26.4700
2017-05-08,26.4500,26.6701
2017-05-09,26.5500,26.5900
2017-05-10,26.6397,26.6899
2017-05-11,26.6900,26.4500
2017-05-12,26.3950,26.5900
2017-05-15,26.5700,26.4947
2017-05-16,26.5900,26.4947
2017-05-17,26.4000,26.4400
2017-05-18,26.4000,26.3823
2017-05-19,26.4400,26.4000
2017-05-22,26.6200,26.3700
2017-05-23,26.2600,26.3700
2017-05-24,26.3800,26.3544
2017-05-25,26.3500,26.3300
2017-05-26,26.2800,26.7000
2017-05-30,26.7000,26.3600
2017-05-31,26.4600,26.4000
2017-06-01,26.4400,26.5100
2017-06-02,26.4000,26.7400
2017-06-05,26.5750,26.7000
2017-06-06,26.5200,26.7500
2017-06-07,26.6900,26.7300
2017-06-08,26.7500,26.7800
2017-06-09,26.6000,26.8900
2017-06-12,26.8100,26.8000
2017-06-13,26.8000,26.9000
2017-06-14,26.8505,27.1280
2017-06-15,26.9600,27.0855
2017-06-16,27.2300,27.2050
2017-06-19,27.2200,27.2400
2017-06-20,27.1851,27.3900
2017-06-21,27.3370,27.3900
2017-06-22,27.5500,27.3000
2017-06-23,27.2500,27.3340
2017-06-26,27.1610,27.4299
2017-06-27,27.2100,27.2000
2017-06-28,26.6600,26.6350
2017-06-29,26.6900,26.3821
2017-06-30,26.4537,26.4900
2017-07-03,26.4655,26.4724
2017-07-05,26.5000,26.6200
2017-07-06,26.5588,26.7907
2017-07-07,26.8000,26.8000
2017-07-10,26.8200,26.8115
2017-07-11,26.8350,26.9000
2017-07-12,26.9500,26.9700
2017-07-13,26.9799,26.9499
2017-07-14,26.6100,26.6300
2017-07-17,26.8000,26.8693
2017-07-18,26.9000,26.9799
2017-07-19,26.9296,26.9159
2017-07-20,27.0200,26.9195
